,Monkey,Date,Ref Amp,Ref PW,Ref Freq,Ref Dur,Active Channels,Return Channels,Comp Amp,Comp PW,Misses,Hits,FAs,CRs
6107,Y,20161214,0,0,0,0,15,64,70,200,24,18,13,29
6108,Y,20161214,0,0,0,0,15,64,90,200,9,31,12,30
6109,Y,20161214,0,0,0,0,15,64,110,200,5,34,20,30
6110,Y,20161214,0,0,0,0,15,64,130,200,2,39,19,46
6111,Y,20161214,0,0,0,0,15,64,150,200,2,39,21,30
6112,Y,20161214,0,0,0,0,15,64,170,200,1,41,7,37
6113,Y,20161214,0,0,0,0,15,64,190,200,2,40,6,32
6114,Y,20161215,0,0,0,0,15,32,30,200,26,4,30,33
6115,Y,20161215,0,0,0,0,15,32,50,200,21,8,16,41
6116,Y,20161215,0,0,0,0,15,32,60,200,0,0,1,2
6117,Y,20161215,0,0,0,0,15,32,70,200,10,17,16,29
6118,Y,20161215,0,0,0,0,15,32,90,200,0,31,9,41
6119,Y,20161215,0,0,0,0,15,32,110,200,0,30,3,26
6120,Y,20161215,0,0,0,0,15,32,130,200,0,31,3,37
6121,Y,20161215,0,0,0,0,15,32,150,200,0,31,11,33
6122,Y,20161215,0,0,0,0,15,32,170,200,0,28,12,39
6123,Y,20161216,0,0,0,0,15,16,30,200,40,0,7,54
6124,Y,20161216,0,0,0,0,15,16,50,200,39,0,3,57
6125,Y,20161216,0,0,0,0,15,16,70,200,37,2,6,53
6126,Y,20161216,0,0,0,0,15,16,90,200,37,3,4,43
6127,Y,20161216,0,0,0,0,15,16,110,200,40,0,4,51
6128,Y,20161216,0,0,0,0,15,16,130,200,36,6,3,50
6129,Y,20161216,0,0,0,0,15,16,150,200,5,35,1,41
6130,Y,20161216,0,0,0,0,15,16,170,200,0,40,2,54
6131,Y,20161219,0,0,0,0,15,32,30,200,32,3,7,42
6132,Y,20161219,0,0,0,0,15,32,50,200,34,3,10,34
6133,Y,20161219,0,0,0,0,15,32,60,200,0,0,1,1
6134,Y,20161219,0,0,0,0,15,32,70,200,26,9,15,32
6135,Y,20161219,0,0,0,0,15,32,90,200,14,20,10,31
6136,Y,20161219,0,0,0,0,15,32,110,200,7,31,5,39
6137,Y,20161219,0,0,0,0,15,32,130,200,5,31,11,26
6138,Y,20161219,0,0,0,0,15,32,150,200,2,34,12,49
6139,Y,20161219,0,0,0,0,15,32,170,200,2,33,9,46
6140,Y,20161220,0,0,0,0,15,16,30,200,11,1,1,11
6141,Y,20161220,0,0,0,0,15,16,50,200,11,1,0,20
6142,Y,20161220,0,0,0,0,15,16,60,200,0,0,1,0
6143,Y,20161220,0,0,0,0,15,16,70,200,12,0,4,26
6144,Y,20161220,0,0,0,0,15,16,90,200,12,0,3,16
6145,Y,20161220,0,0,0,0,15,16,100,200,22,3,5,31
6146,Y,20161220,0,0,0,0,15,16,110,200,33,1,14,52
6147,Y,20161220,0,0,0,0,15,16,120,200,24,1,11,34
6148,Y,20161220,0,0,0,0,15,16,130,200,16,21,10,36
6149,Y,20161220,0,0,0,0,15,16,140,200,12,14,4,35
6150,Y,20161220,0,0,0,0,15,16,150,200,3,33,11,38
6151,Y,20161220,0,0,0,0,15,16,160,200,1,26,8,34
6152,Y,20161220,0,0,0,0,15,16,170,200,2,33,8,60
6153,Y,20161221,0,0,0,0,208,32,30,200,1,0,0,1
6154,Y,20161221,0,0,0,0,208,32,70,200,1,0,0,0
6155,Y,20161221,0,0,0,0,208,32,80,200,19,4,10,29
6156,Y,20161221,0,0,0,0,208,32,90,200,1,0,0,0
6157,Y,20161221,0,0,0,0,208,32,100,200,31,4,15,40
6158,Y,20161221,0,0,0,0,208,32,120,200,18,18,19,41
6159,Y,20161221,0,0,0,0,208,32,140,200,4,33,10,32
6160,Y,20161221,0,0,0,0,208,32,150,200,1,0,0,0
6161,Y,20161221,0,0,0,0,208,32,160,200,1,37,7,61
6162,Y,20161221,0,0,0,0,208,32,170,200,0,1,1,5
6163,Y,20161221,0,0,0,0,208,32,180,200,2,37,9,63
6164,Y,20161221,0,0,0,0,208,32,200,200,0,38,8,48
6165,Y,20161221,0,0,0,0,208,32,220,200,0,33,7,60
6166,Y,20161221,0,0,0,0,208,32,240,200,0,16,4,14
6167,Y,20161222,0,0,0,0,224,16,50,200,1,0,0,0
6168,Y,20161222,0,0,0,0,224,16,70,200,0,1,0,0
6169,Y,20161222,0,0,0,0,224,16,80,200,36,2,5,43
6170,Y,20161222,0,0,0,0,224,16,91,200,33,2,4,28
6171,Y,20161222,0,0,0,0,224,16,102,200,30,4,3,25
6172,Y,20161222,0,0,0,0,224,16,114,200,36,0,2,35
6173,Y,20161222,0,0,0,0,224,16,122,200,1,0,0,6
6174,Y,20161222,0,0,0,0,224,16,125,200,31,3,9,28
6175,Y,20161222,0,0,0,0,224,16,137,200,36,0,0,27
6176,Y,20161222,0,0,0,0,224,16,148,200,34,1,3,35
6177,Y,20161222,0,0,0,0,224,16,157,200,1,0,0,0
6178,Y,20161222,0,0,0,0,224,16,160,200,34,5,4,40
6179,Y,20161222,0,0,0,0,224,16,170,200,5,0,1,12
6180,Y,20161222,0,0,0,0,224,16,180,200,6,0,1,9
6181,Y,20161222,0,0,0,0,224,16,190,200,5,0,3,5
6182,Y,20161222,0,0,0,0,224,16,200,200,5,0,3,5
6183,Y,20161222,0,0,0,0,224,16,210,200,4,1,1,5
6184,Y,20161222,0,0,0,0,224,16,220,200,4,0,2,2
6185,Y,20161222,0,0,0,0,224,16,230,200,6,0,1,6
6186,Y,20161223,0,0,0,0,15,128,30,200,40,2,20,31
6187,Y,20161223,0,0,0,0,15,128,50,200,37,5,13,34
6188,Y,20161223,0,0,0,0,15,128,70,200,35,5,17,41
6189,Y,20161223,0,0,0,0,15,128,90,200,29,9,15,32
6190,Y,20161223,0,0,0,0,15,128,110,200,1,40,9,41
6191,Y,20161223,0,0,0,0,15,128,130,200,3,37,22,27
6192,Y,20161223,0,0,0,0,15,128,150,200,0,42,7,37
6193,Y,20161223,0,0,0,0,15,128,170,200,0,40,11,31
6194,Y,20161226,0,0,0,0,15,128,30,200,46,3,13,40
6195,Y,20161226,0,0,0,0,15,128,50,200,44,3,12,54
6196,Y,20161226,0,0,0,0,15,128,70,200,46,1,9,42
6197,Y,20161226,0,0,0,0,15,128,90,200,45,2,12,30
6198,Y,20161226,0,0,0,0,15,128,110,200,2,41,14,37
6199,Y,20161226,0,0,0,0,15,128,130,200,0,45,7,54
6200,Y,20161226,0,0,0,0,15,128,150,200,0,47,7,51
6201,Y,20161226,0,0,0,0,15,128,170,200,1,47,5,38
6202,Y,20161227,0,0,0,0,15,128,30,100,4,2,1,5
6203,Y,20161227,0,0,0,0,15,128,30,150,4,0,1,3
6204,Y,20161227,0,0,0,0,15,128,30,200,4,2,1,0
6205,Y,20161227,0,0,0,0,15,128,30,250,5,1,0,5
6206,Y,20161227,0,0,0,0,15,128,30,300,2,1,1,2
6207,Y,20161227,0,0,0,0,15,128,30,350,6,0,2,6
6208,Y,20161227,0,0,0,0,15,128,30,400,5,0,3,6
6209,Y,20161227,0,0,0,0,15,128,30,450,4,0,1,6
6210,Y,20161227,0,0,0,0,15,128,30,500,5,0,1,5
6211,Y,20161227,0,0,0,0,15,128,50,100,5,1,3,3
6212,Y,20161227,0,0,0,0,15,128,50,150,4,1,2,3
6213,Y,20161227,0,0,0,0,15,128,50,200,4,2,3,2
6214,Y,20161227,0,0,0,0,15,128,50,250,4,2,1,4
6215,Y,20161227,0,0,0,0,15,128,50,300,3,1,1,3
6216,Y,20161227,0,0,0,0,15,128,50,350,3,3,1,2
6217,Y,20161227,0,0,0,0,15,128,50,400,3,2,0,6
6218,Y,20161227,0,0,0,0,15,128,50,450,3,1,4,1
6219,Y,20161227,0,0,0,0,15,128,50,500,3,1,1,4
6220,Y,20161227,0,0,0,0,15,128,70,100,5,0,2,3
6221,Y,20161227,0,0,0,0,15,128,70,150,5,1,6,7
6222,Y,20161227,0,0,0,0,15,128,70,200,5,0,1,8
6223,Y,20161227,0,0,0,0,15,128,70,250,5,1,3,11
6224,Y,20161227,0,0,0,0,15,128,70,300,2,2,2,4
6225,Y,20161227,0,0,0,0,15,128,70,350,3,3,1,5
6226,Y,20161227,0,0,0,0,15,128,70,400,0,4,2,6
6227,Y,20161227,0,0,0,0,15,128,70,450,1,4,1,4
6228,Y,20161227,0,0,0,0,15,128,70,500,1,4,1,2
6229,Y,20161227,0,0,0,0,15,128,90,100,3,0,2,0
