Monkey,Date,Ref Amp,Ref PW,Ref Freq,Ref Dur,Active Channels,Return Channels,Comp Amp,Comp PW,Misses,Hits,FAs,CRs
U,20170315,0,0,0,0,15,128,230,50,12,0,0,12
U,20170315,0,0,0,0,15,128,230,100,5,1,1,8
U,20170315,0,0,0,0,15,128,230,200,7,3,1,7
U,20170315,0,0,0,0,15,128,230,1000,0,8,0,5
U,20170315,0,0,0,0,15,128,250,50,2,0,2,1
U,20170315,0,0,0,0,15,128,250,1000,4,4,3,6
U,20170315,0,0,0,0,15,128,260,20,2,0,0,1
U,20170315,0,0,0,0,15,128,260,50,10,1,1,13
U,20170315,0,0,0,0,15,128,260,100,6,0,2,5
U,20170315,0,0,0,0,15,128,260,200,1,9,0,10
U,20170315,0,0,0,0,15,128,260,1000,0,7,1,2
U,20170315,0,0,0,0,15,128,280,50,2,0,0,2
U,20170315,0,0,0,0,15,128,280,1000,0,8,1,6
U,20170315,0,0,0,0,15,128,290,20,1,0,0,0
U,20170315,0,0,0,0,15,128,290,50,8,1,1,7
U,20170315,0,0,0,0,15,128,290,100,4,2,1,5
U,20170315,0,0,0,0,15,128,290,200,2,9,0,10
U,20170315,0,0,0,0,15,128,290,1000,0,7,1,2
U,20170315,0,0,0,0,15,128,310,50,1,1,0,2
U,20170315,0,0,0,0,15,128,310,1000,0,6,1,8
U,20170315,0,0,0,0,15,128,320,20,3,0,0,3
U,20170315,0,0,0,0,15,128,320,50,8,1,1,6
U,20170315,0,0,0,0,15,128,320,100,5,1,1,7
U,20170315,0,0,0,0,15,128,320,200,0,10,1,7
U,20170315,0,0,0,0,15,128,320,1000,2,7,2,7
U,20170315,0,0,0,0,15,128,350,20,2,0,0,4
U,20170315,0,0,0,0,15,128,350,50,10,1,0,10
U,20170315,0,0,0,0,15,128,350,100,6,0,0,3
U,20170315,0,0,0,0,15,128,350,200,0,10,2,14
U,20170315,0,0,0,0,15,128,350,1000,0,7,1,12
U,20170315,0,0,0,0,15,128,380,20,3,0,0,3
U,20170315,0,0,0,0,15,128,380,50,9,2,2,13
U,20170315,0,0,0,0,15,128,380,100,1,4,0,3
U,20170315,0,0,0,0,15,128,380,200,0,11,1,3
U,20170315,0,0,0,0,15,128,380,1000,0,7,2,5
U,20170315,0,0,0,0,15,128,410,20,3,0,0,5
U,20170315,0,0,0,0,15,128,410,50,9,2,1,8
U,20170315,0,0,0,0,15,128,410,100,1,5,0,6
U,20170315,0,0,0,0,15,128,410,200,0,10,2,12
U,20170315,0,0,0,0,15,128,410,1000,0,10,2,7
U,20170316,0,0,0,0,15,64,400,200,13,2,4,11
U,20170316,0,0,0,0,15,64,430,200,11,6,3,12
U,20170316,0,0,0,0,15,64,460,200,9,6,3,17
U,20170316,0,0,0,0,15,64,490,200,14,2,4,13
U,20170316,0,0,0,0,15,64,520,200,13,3,5,13
U,20170316,0,0,0,0,15,64,550,200,4,11,3,9
U,20170316,0,0,0,0,15,64,580,200,1,15,2,16
U,20170316,0,0,0,0,15,64,610,200,1,17,4,11
U,20170316,0,0,0,0,15,128,200,200,2,0,1,0
U,20170316,0,0,0,0,15,128,230,200,1,1,1,5
U,20170316,0,0,0,0,15,128,260,200,2,0,1,0
U,20170316,0,0,0,0,15,128,290,200,2,0,0,2
U,20170316,0,0,0,0,15,128,300,200,12,1,2,13
U,20170316,0,0,0,0,15,128,320,200,1,1,2,1
U,20170316,0,0,0,0,15,128,330,200,12,0,0,5
U,20170316,0,0,0,0,15,128,350,200,1,0,0,0
U,20170316,0,0,0,0,15,128,360,200,13,0,2,10
U,20170316,0,0,0,0,15,128,380,200,1,0,0,1
U,20170316,0,0,0,0,15,128,390,200,10,2,0,9
U,20170316,0,0,0,0,15,128,400,200,6,6,6,7
U,20170316,0,0,0,0,15,128,410,200,2,0,0,1
U,20170316,0,0,0,0,15,128,420,200,9,3,1,12
U,20170316,0,0,0,0,15,128,430,200,5,7,7,11
U,20170316,0,0,0,0,15,128,450,200,12,1,1,13
U,20170316,0,0,0,0,15,128,460,200,8,4,5,6
U,20170316,0,0,0,0,15,128,480,200,11,2,1,14
U,20170316,0,0,0,0,15,128,490,200,7,7,6,7
U,20170316,0,0,0,0,15,128,510,200,9,3,1,16
U,20170316,0,0,0,0,15,128,520,200,8,4,5,9
U,20170316,0,0,0,0,15,128,550,200,2,11,4,6
U,20170316,0,0,0,0,15,128,580,200,0,13,5,5
U,20170316,0,0,0,0,15,128,610,200,0,12,2,9
U,20170317,0,0,0,0,15,128,1,1,0,0,0,1
U,20170317,0,0,0,0,15,128,300,200,39,10,9,36
U,20170317,0,0,0,0,15,128,330,200,41,9,6,52
U,20170317,0,0,0,0,15,128,360,200,40,10,11,34
U,20170317,0,0,0,0,15,128,390,200,41,11,11,46
U,20170317,0,0,0,0,15,128,420,200,30,20,14,39
U,20170317,0,0,0,0,15,128,450,200,9,41,6,43
U,20170317,0,0,0,0,15,128,480,200,3,47,2,53
U,20170317,0,0,0,0,15,128,510,200,1,49,1,40
U,20170320,0,0,0,0,15,128,1,1,0,0,2,0
U,20170320,0,0,0,0,15,128,120,200,1,0,0,4
U,20170320,0,0,0,0,15,128,200,200,8,3,3,10
U,20170320,0,0,0,0,15,128,230,200,9,1,1,9
U,20170320,0,0,0,0,15,128,260,200,8,3,0,8
U,20170320,0,0,0,0,15,128,290,200,9,1,5,8
U,20170320,0,0,0,0,15,128,320,200,10,0,0,10
U,20170320,0,0,0,0,15,128,350,200,9,2,1,9
U,20170320,0,0,0,0,15,128,380,200,8,2,0,10
U,20170320,0,0,0,0,15,128,400,200,35,3,5,33
U,20170320,0,0,0,0,15,128,410,200,8,2,0,5
U,20170320,0,0,0,0,15,128,430,200,34,4,4,30
U,20170320,0,0,0,0,15,128,460,200,34,3,5,41
U,20170320,0,0,0,0,15,128,490,200,31,9,6,38
U,20170320,0,0,0,0,15,128,520,200,18,20,6,34
U,20170320,0,0,0,0,15,128,550,200,7,31,2,37
U,20170320,0,0,0,0,15,128,580,200,2,37,5,32
U,20170320,0,0,0,0,15,128,610,200,1,39,1,29
U,20170321,0,0,0,0,15,128,300,200,1,0,1,2
U,20170321,0,0,0,0,15,128,400,200,10,1,1,9
U,20170321,0,0,0,0,15,128,430,200,13,0,2,9
U,20170321,0,0,0,0,15,128,460,200,13,1,0,15
U,20170321,0,0,0,0,15,128,490,200,13,0,1,10
U,20170321,0,0,0,0,15,128,500,100,12,0,2,9
U,20170321,0,0,0,0,15,128,520,200,10,4,2,16
U,20170321,0,0,0,0,15,128,530,100,11,0,1,14
U,20170321,0,0,0,0,15,128,550,200,1,13,0,11
U,20170321,0,0,0,0,15,128,560,100,10,0,0,13
U,20170321,0,0,0,0,15,128,580,200,0,12,1,16
U,20170321,0,0,0,0,15,128,590,100,11,0,0,10
U,20170321,0,0,0,0,15,128,610,200,0,13,0,10
U,20170321,0,0,0,0,15,128,620,100,10,0,0,8
U,20170321,0,0,0,0,15,128,650,100,8,1,0,7
U,20170321,0,0,0,0,15,128,680,100,12,0,0,11
U,20170321,0,0,0,0,15,128,710,100,10,0,0,11
U,20170321,0,0,0,0,15,128,800,100,3,2,1,6
U,20170321,0,0,0,0,15,128,830,100,0,3,0,2
U,20170321,0,0,0,0,15,128,860,100,1,3,0,4
U,20170321,0,0,0,0,15,128,890,100,0,2,0,3
U,20170321,0,0,0,0,15,128,900,100,1,10,1,13
U,20170321,0,0,0,0,15,128,920,100,0,2,0,2
U,20170321,0,0,0,0,15,128,930,100,0,11,0,17
U,20170321,0,0,0,0,15,128,950,100,0,2,0,0
U,20170321,0,0,0,0,15,128,960,100,0,12,0,16
U,20170321,0,0,0,0,15,128,980,100,0,2,0,2
U,20170321,0,0,0,0,15,128,990,100,2,10,0,5
U,20170321,0,0,0,0,15,128,1010,100,0,2,0,2
U,20170321,0,0,0,0,15,128,1020,100,0,12,0,9
U,20170321,0,0,0,0,15,128,1021,100,0,1,0,0
U,20170321,0,0,0,0,15,128,1050,100,0,10,0,10
U,20170321,0,0,0,0,15,128,1057,100,0,1,0,1
U,20170321,0,0,0,0,15,128,1080,100,0,12,0,14
U,20170321,0,0,0,0,15,128,1110,100,0,12,0,8
U,20170321,0,0,0,0,15,128,1285,100,0,2,0,0
U,20170321,0,0,0,0,15,128,1400,100,0,1,0,1
U,20170322,0,0,0,0,15,128,1,1,0,0,2,1
U,20170322,0,0,0,0,15,128,700,100,32,1,4,27
U,20170322,0,0,0,0,15,128,730,100,30,2,2,18
U,20170322,0,0,0,0,15,128,760,100,34,2,1,37
U,20170322,0,0,0,0,15,128,790,100,15,17,4,26
U,20170322,0,0,0,0,15,128,800,100,7,7,0,10
U,20170322,0,0,0,0,15,128,820,100,11,24,3,27
U,20170322,0,0,0,0,15,128,830,100,0,14,0,9
U,20170322,0,0,0,0,15,128,850,100,0,34,3,39
U,20170322,0,0,0,0,15,128,860,100,0,12,0,9
U,20170322,0,0,0,0,15,128,880,100,0,34,3,38
U,20170322,0,0,0,0,15,128,890,100,0,14,0,16
U,20170322,0,0,0,0,15,128,910,100,0,33,4,35
U,20170322,0,0,0,0,15,128,920,100,0,13,1,21
U,20170322,0,0,0,0,15,128,950,100,0,14,0,11
U,20170322,0,0,0,0,15,128,980,100,0,14,0,11
U,20170322,0,0,0,0,15,128,1010,100,0,14,0,17
U,20170323,0,0,0,0,15,128,1,1,0,0,1,2
U,20170323,0,0,0,0,15,128,400,200,22,2,2,18
U,20170323,0,0,0,0,15,128,400,400,17,1,0,18
U,20170323,0,0,0,0,15,128,430,200,16,7,2,21
U,20170323,0,0,0,0,15,128,430,400,16,2,4,19
U,20170323,0,0,0,0,15,128,460,200,19,4,0,19
U,20170323,0,0,0,0,15,128,460,400,6,12,0,18
U,20170323,0,0,0,0,15,128,490,200,21,3,5,18
U,20170323,0,0,0,0,15,128,490,400,1,17,0,25
U,20170323,0,0,0,0,15,128,520,200,18,6,4,24
U,20170323,0,0,0,0,15,128,520,400,0,18,0,16
U,20170323,0,0,0,0,15,128,550,200,9,15,6,23
U,20170323,0,0,0,0,15,128,550,400,0,18,1,12
U,20170323,0,0,0,0,15,128,560,200,0,1,0,0
U,20170323,0,0,0,0,15,128,580,200,1,21,0,26
U,20170323,0,0,0,0,15,128,580,400,0,19,0,24
U,20170323,0,0,0,0,15,128,610,200,1,21,3,15
U,20170323,0,0,0,0,15,128,610,400,0,19,0,10
U,20170323,0,0,0,0,15,128,680,200,0,1,1,0
U,20170323,0,0,0,0,15,128,710,200,0,1,0,0
U,20170324,0,0,0,0,15,128,300,500,18,3,0,21
U,20170324,0,0,0,0,15,128,330,500,18,2,3,13
U,20170324,0,0,0,0,15,128,360,500,20,2,1,25
U,20170324,0,0,0,0,15,128,390,500,16,6,1,16
U,20170324,0,0,0,0,15,128,400,200,6,4,1,8
U,20170324,0,0,0,0,15,128,400,300,7,1,1,7
U,20170324,0,0,0,0,15,128,400,400,11,2,2,5
U,20170324,0,0,0,0,15,128,420,500,13,9,3,19
U,20170324,0,0,0,0,15,128,430,200,10,2,2,5
U,20170324,0,0,0,0,15,128,430,300,8,0,1,5
U,20170324,0,0,0,0,15,128,430,400,9,3,3,19
U,20170324,0,0,0,0,15,128,450,500,1,21,0,20
U,20170324,0,0,0,0,15,128,460,200,6,4,1,6
U,20170324,0,0,0,0,15,128,460,300,5,4,0,11
U,20170324,0,0,0,0,15,128,460,400,3,10,2,10
U,20170324,0,0,0,0,15,128,480,500,0,24,4,30
U,20170324,0,0,0,0,15,128,490,200,9,1,1,5
U,20170324,0,0,0,0,15,128,490,300,3,6,0,14
U,20170324,0,0,0,0,15,128,490,400,0,13,1,14
U,20170324,0,0,0,0,15,128,510,500,0,21,1,16
U,20170324,0,0,0,0,15,128,520,200,9,3,2,10
U,20170324,0,0,0,0,15,128,520,300,0,8,0,2
U,20170324,0,0,0,0,15,128,520,400,0,12,0,5
U,20170324,0,0,0,0,15,128,550,200,1,11,2,15
U,20170324,0,0,0,0,15,128,550,300,0,8,0,12
U,20170324,0,0,0,0,15,128,550,400,0,11,2,14
U,20170324,0,0,0,0,15,128,580,200,0,10,2,9
U,20170324,0,0,0,0,15,128,580,300,0,10,0,12
U,20170324,0,0,0,0,15,128,580,400,0,10,0,6
U,20170324,0,0,0,0,15,128,610,200,0,10,5,12
U,20170324,0,0,0,0,15,128,610,300,0,8,0,4
U,20170324,0,0,0,0,15,128,610,400,0,12,1,13
U,20170324,0,0,0,0,15,128,610,500,0,1,0,1
U,20170327,0,0,0,0,15,128,1,1,0,0,1,2
U,20170327,0,0,0,0,15,128,300,300,30,0,4,31
U,20170327,0,0,0,0,15,128,300,400,13,0,1,11
U,20170327,0,0,0,0,15,128,300,500,9,0,0,11
U,20170327,0,0,0,0,15,128,330,300,27,2,0,22
U,20170327,0,0,0,0,15,128,330,400,15,0,0,16
U,20170327,0,0,0,0,15,128,330,500,8,0,0,4
U,20170327,0,0,0,0,15,128,360,300,26,3,3,23
U,20170327,0,0,0,0,15,128,360,400,13,2,0,9
U,20170327,0,0,0,0,15,128,360,500,9,0,1,14
U,20170327,0,0,0,0,15,128,390,50,0,0,0,2
U,20170327,0,0,0,0,15,128,390,300,26,2,1,29
U,20170327,0,0,0,0,15,128,390,400,12,2,0,12
U,20170327,0,0,0,0,15,128,390,500,10,0,0,11
U,20170327,0,0,0,0,15,128,420,300,23,5,1,36
U,20170327,0,0,0,0,15,128,420,400,10,4,0,16
U,20170327,0,0,0,0,15,128,420,500,4,5,0,9
U,20170327,0,0,0,0,15,128,450,300,20,8,2,23
U,20170327,0,0,0,0,15,128,450,400,4,12,0,13
U,20170327,0,0,0,0,15,128,450,500,0,8,0,1
U,20170327,0,0,0,0,15,128,480,300,8,21,1,26
U,20170327,0,0,0,0,15,128,480,400,0,13,0,17
U,20170327,0,0,0,0,15,128,480,500,0,10,1,7
U,20170327,0,0,0,0,15,128,510,300,0,28,0,25
U,20170327,0,0,0,0,15,128,510,400,0,16,2,18
U,20170327,0,0,0,0,15,128,510,500,2,6,0,9
U,20170328,0,0,0,0,15,128,1,1,0,0,0,2
U,20170328,0,0,0,0,15,128,300,200,0,1,0,0
U,20170328,0,0,0,0,15,128,330,200,2,0,0,1
U,20170328,0,0,0,0,15,128,360,200,1,0,0,0
U,20170328,0,0,0,0,15,128,400,200,33,4,2,41
U,20170328,0,0,0,0,15,128,430,200,30,4,3,23
U,20170328,0,0,0,0,15,128,447,200,1,0,0,4
U,20170328,0,0,0,0,15,128,450,200,0,1,0,2
U,20170328,0,0,0,0,15,128,460,200,31,6,2,29
U,20170328,0,0,0,0,15,128,480,200,0,2,1,0
U,20170328,0,0,0,0,15,128,490,200,27,8,0,40
U,20170328,0,0,0,0,15,128,510,200,1,1,0,1
U,20170328,0,0,0,0,15,128,520,200,23,14,3,28
U,20170328,0,0,0,0,15,128,550,200,17,19,0,38
U,20170328,0,0,0,0,15,128,580,200,1,35,1,32
U,20170328,0,0,0,0,15,128,610,200,0,35,2,41
U,20170329,0,0,0,0,15,128,300,200,16,4,3,21
U,20170329,0,0,0,0,15,128,300,600,14,0,1,10
U,20170329,0,0,0,0,15,128,330,200,18,2,4,15
U,20170329,0,0,0,0,15,128,330,600,13,1,1,17
U,20170329,0,0,0,0,15,128,360,200,18,2,1,16
U,20170329,0,0,0,0,15,128,360,600,11,2,0,16
U,20170329,0,0,0,0,15,128,390,200,17,3,2,12
U,20170329,0,0,0,0,15,128,390,600,12,2,2,7
U,20170329,0,0,0,0,15,128,420,200,16,4,1,21
U,20170329,0,0,0,0,15,128,420,600,2,12,0,11
U,20170329,0,0,0,0,15,128,450,200,11,9,4,12
U,20170329,0,0,0,0,15,128,450,600,1,13,0,15
U,20170329,0,0,0,0,15,128,480,200,6,15,3,19
U,20170329,0,0,0,0,15,128,480,600,0,12,2,13
U,20170329,0,0,0,0,15,128,510,200,2,18,1,26
U,20170329,0,0,0,0,15,128,510,600,0,14,2,11
U,20170406,600,200,50,200,15,128,600,200,0,0,23,230
U,20170406,600,200,50,200,15,128,1000,200,22,351,7,0
U,20170407,300,200,50,200,15,128,300,200,30,4,43,234
U,20170407,300,200,50,200,15,128,350,200,30,3,1,0
U,20170407,300,200,50,200,15,128,400,200,30,3,1,0
U,20170407,300,200,50,200,15,128,450,200,28,4,0,0
U,20170407,300,200,50,200,15,128,500,200,23,8,3,0
U,20170407,300,200,50,200,15,128,550,200,16,16,1,0
U,20170407,300,200,50,200,15,128,600,200,13,18,2,0
U,20170407,300,200,50,200,15,128,650,200,15,146,8,0
U,20170410,0,200,50,500,15,128,0,200,0,0,39,92
U,20170410,0,200,50,500,15,128,300,200,10,5,1,0
U,20170410,0,200,50,500,15,128,330,200,10,6,2,0
U,20170410,0,200,50,500,15,128,360,200,9,5,3,0
U,20170410,0,200,50,500,15,128,390,200,10,6,0,0
U,20170410,0,200,50,500,15,128,420,200,9,6,3,0
U,20170410,0,200,50,500,15,128,450,200,4,12,0,0
U,20170410,0,200,50,500,15,128,480,200,1,15,0,0
U,20170410,0,200,50,500,15,128,510,200,0,13,3,0
U,20170410,480,200,50,500,15,128,480,200,16,9,71,126
U,20170410,480,200,50,500,15,128,490,200,11,12,0,0
U,20170410,480,200,50,500,15,128,500,200,9,14,0,0
U,20170410,480,200,50,500,15,128,510,200,6,20,0,0
U,20170410,480,200,50,500,15,128,520,200,5,18,1,0
U,20170410,480,200,50,500,15,128,530,200,4,20,1,0
U,20170410,480,200,50,500,15,128,540,200,8,16,0,0
U,20170410,480,200,50,500,15,128,550,200,6,18,0,0
U,20170411,0,200,50,500,15,128,0,200,0,0,38,129
U,20170411,0,200,50,500,15,128,100,200,19,2,1,0
U,20170411,0,200,50,500,15,128,200,200,18,3,0,0
U,20170411,0,200,50,500,15,128,300,200,16,2,2,0
U,20170411,0,200,50,500,15,128,400,200,15,4,1,0
U,20170411,0,200,50,500,15,128,500,200,0,18,2,0
U,20170411,0,200,50,500,15,128,600,200,1,20,0,0
U,20170411,0,200,50,500,15,128,700,200,0,19,3,0
U,20170411,0,200,50,500,15,128,800,200,0,18,2,0
U,20170411,500,200,50,500,15,128,290,200,1,0,0,0
U,20170411,500,200,50,500,15,128,500,200,5,1,20,37
U,20170411,500,200,50,500,15,128,600,200,4,3,0,0
U,20170411,500,200,50,500,15,128,700,200,3,5,0,0
U,20170411,500,200,50,500,15,128,800,200,0,7,0,0
U,20170411,500,200,50,500,15,128,900,200,0,8,0,0
U,20170411,500,200,50,500,15,128,1000,200,0,7,0,0
U,20170411,500,200,50,500,15,128,1100,200,0,6,0,0
U,20170411,500,200,50,500,15,128,1200,200,0,8,0,0
U,20170413,0,200,50,500,15,128,0,200,0,0,4,63
U,20170413,0,200,50,500,15,128,300,200,8,0,0,0
U,20170413,0,200,50,500,15,128,350,200,6,2,1,0
U,20170413,0,200,50,500,15,128,400,200,2,7,0,0
U,20170413,0,200,50,500,15,128,450,200,3,6,0,0
U,20170413,0,200,50,500,15,128,500,200,0,7,1,0
U,20170413,0,200,50,500,15,128,550,200,0,8,0,0
U,20170413,0,200,50,500,15,128,600,200,0,8,1,0
U,20170413,0,200,50,500,15,128,650,200,0,8,0,0
U,20170413,500,200,50,500,15,128,500,200,8,4,14,188
U,20170413,500,200,50,500,15,128,530,200,6,7,0,0
U,20170413,500,200,50,500,15,128,560,200,4,7,0,0
U,20170413,500,200,50,500,15,128,590,200,1,10,0,0
U,20170413,500,200,50,500,15,128,620,200,6,21,0,0
U,20170413,500,200,50,500,15,128,650,200,3,23,0,0
U,20170413,500,200,50,500,15,128,680,200,2,22,0,0
U,20170413,500,200,50,500,15,128,710,200,0,28,0,0
U,20170413,500,200,50,500,15,128,740,200,0,12,1,0
U,20170413,500,200,50,500,15,128,770,200,0,11,0,0
U,20170413,500,200,50,500,15,128,800,200,1,12,0,0
U,20170413,500,200,50,500,15,128,830,200,0,12,0,0
U,20170414,0,200,50,500,15,128,0,200,0,0,5,35
U,20170414,0,200,50,500,15,128,300,200,6,0,0,0
U,20170414,0,200,50,500,15,128,350,200,2,3,0,0
U,20170414,0,200,50,500,15,128,400,200,0,5,0,0
U,20170414,0,200,50,500,15,128,450,200,1,3,0,0
U,20170414,0,200,50,500,15,128,500,200,0,5,0,0
U,20170414,0,200,50,500,15,128,550,200,0,4,0,0
U,20170414,0,200,50,500,15,128,600,200,0,6,0,0
U,20170414,0,200,50,500,15,128,650,200,0,4,0,0
U,20170414,67,200,50,500,15,128,67,200,0,0,0,1
U,20170414,400,200,50,500,15,128,350,200,0,0,1,0
U,20170414,400,200,50,500,15,128,400,200,5,1,10,74
U,20170414,400,200,50,500,15,128,430,200,5,1,0,0
U,20170414,400,200,50,500,15,128,460,200,4,3,0,0
U,20170414,400,200,50,500,15,128,490,200,5,1,0,0
U,20170414,400,200,50,500,15,128,520,200,3,4,0,0
U,20170414,400,200,50,500,15,128,550,200,2,6,0,0
U,20170414,400,200,50,500,15,128,580,200,1,9,0,0
U,20170414,400,200,50,500,15,128,592,200,0,1,0,0
U,20170414,400,200,50,500,15,128,610,200,0,11,0,0
U,20170414,400,200,50,500,15,128,640,200,0,4,0,0
U,20170414,400,200,50,500,15,128,670,200,0,4,0,0
U,20170414,400,200,50,500,15,128,700,200,0,4,0,0
U,20170414,400,200,50,500,15,128,730,200,0,3,0,0
U,20170414,400,200,50,500,15,128,760,200,0,4,0,0
U,20170414,400,200,50,500,15,128,790,200,0,4,0,0
U,20170414,580,200,50,500,15,128,580,200,8,0,12,48
U,20170414,580,200,50,500,15,128,610,200,5,2,0,0
U,20170414,580,200,50,500,15,128,640,200,2,5,0,0
U,20170414,580,200,50,500,15,128,670,200,0,8,0,0
U,20170414,580,200,50,500,15,128,700,200,0,8,0,0
U,20170414,580,200,50,500,15,128,730,200,0,7,0,0
U,20170414,580,200,50,500,15,128,760,200,0,8,0,0
U,20170414,580,200,50,500,15,128,790,200,0,7,0,0
U,20170414,670,200,50,500,15,128,670,200,5,1,4,49
U,20170414,670,200,50,500,15,128,700,200,5,3,0,0
U,20170414,670,200,50,500,15,128,730,200,2,4,0,0
U,20170414,670,200,50,500,15,128,760,200,1,6,0,0
U,20170414,670,200,50,500,15,128,790,200,0,6,0,0
U,20170414,670,200,50,500,15,128,820,200,0,7,1,0
U,20170414,670,200,50,500,15,128,850,200,1,5,0,0
U,20170414,670,200,50,500,15,128,880,200,0,7,0,0
U,20170419,0,200,50,500,15,16,0,200,0,0,8,51
U,20170419,0,200,50,500,15,16,300,200,2,5,0,0
U,20170419,0,200,50,500,15,16,330,200,1,6,1,0
U,20170419,0,200,50,500,15,16,360,200,1,7,0,0
U,20170419,0,200,50,500,15,16,390,200,0,6,0,0
U,20170419,0,200,50,500,15,16,420,200,0,7,0,0
U,20170419,0,200,50,500,15,16,450,200,0,6,0,0
U,20170419,0,200,50,500,15,16,480,200,0,6,0,0
U,20170419,0,200,50,500,15,16,510,200,0,8,0,0
U,20170419,30,200,50,500,15,16,480,200,0,1,0,0
U,20170419,300,200,50,500,15,16,300,200,6,1,12,38
U,20170419,300,200,50,500,15,16,330,200,5,1,0,0
U,20170419,300,200,50,500,15,16,360,200,1,5,0,0
U,20170419,300,200,50,500,15,16,390,200,2,4,0,0
U,20170419,300,200,50,500,15,16,420,200,0,7,0,0
U,20170419,300,200,50,500,15,16,450,200,0,8,0,0
U,20170419,300,200,50,500,15,16,480,200,0,7,0,0
U,20170419,300,200,50,500,15,16,510,200,0,5,0,0
U,20170419,420,200,50,500,15,16,420,200,8,2,41,203
U,20170419,420,200,50,500,15,16,450,200,13,18,0,0
U,20170419,420,200,50,500,15,16,460,200,11,8,0,0
U,20170419,420,200,50,500,15,16,470,200,4,14,0,0
U,20170419,420,200,50,500,15,16,480,200,6,24,0,0
U,20170419,420,200,50,500,15,16,490,200,6,13,0,0
U,20170419,420,200,50,500,15,16,500,200,2,16,0,0
U,20170419,420,200,50,500,15,16,510,200,8,24,0,0
U,20170419,420,200,50,500,15,16,520,200,5,15,0,0
U,20170419,420,200,50,500,15,16,540,200,0,11,0,0
U,20170419,420,200,50,500,15,16,570,200,1,11,0,0
U,20170419,420,200,50,500,15,16,600,200,1,11,0,0
U,20170419,420,200,50,500,15,16,630,200,0,11,0,0
U,20170426,0,200,50,500,15,128,0,200,0,0,0,3
U,20170426,0,200,50,500,15,128,600,200,0,0,2,0
U,20170426,300,200,50,500,15,128,300,200,2,0,2,17
U,20170426,300,200,50,500,15,128,330,200,3,0,0,0
U,20170426,300,200,50,500,15,128,360,200,2,0,0,0
U,20170426,300,200,50,500,15,128,390,200,0,2,0,0
U,20170426,300,200,50,500,15,128,420,200,0,2,0,0
U,20170426,300,200,50,500,15,128,450,200,0,3,0,0
U,20170426,300,200,50,500,15,128,480,200,0,2,0,0
U,20170426,300,200,50,500,15,128,510,200,0,3,0,0
U,20170426,500,200,50,500,15,128,500,200,3,0,5,10
U,20170426,500,200,50,500,15,128,530,200,0,1,0,0
U,20170426,500,200,50,500,15,128,560,200,2,0,0,0
U,20170426,500,200,50,500,15,128,590,200,1,1,0,0
U,20170426,500,200,50,500,15,128,620,200,1,0,1,0
U,20170426,500,200,50,500,15,128,650,200,0,1,0,0
U,20170426,500,200,50,500,15,128,680,200,0,1,1,0
U,20170426,500,200,50,500,15,128,710,200,0,1,0,0
U,20170426,600,200,50,500,15,128,600,200,0,2,1,0
U,20170427,0,200,50,500,15,16,0,200,0,0,8,180
U,20170427,0,200,50,500,15,16,300,200,15,1,0,0
U,20170427,0,200,50,500,15,16,330,200,18,0,0,0
U,20170427,0,200,50,500,15,16,360,200,15,1,0,0
U,20170427,0,200,50,500,15,16,390,200,17,1,0,0
U,20170427,0,200,50,500,15,16,420,200,14,2,0,0
U,20170427,0,200,50,500,15,16,450,200,17,0,0,0
U,20170427,0,200,50,500,15,16,480,200,18,0,0,0
U,20170427,0,200,50,500,15,16,510,200,24,0,0,0
U,20170427,0,200,50,500,15,16,540,200,6,0,0,0
U,20170427,0,200,50,500,15,16,570,200,8,0,0,0
U,20170427,0,200,50,500,15,16,600,200,6,0,0,0
U,20170427,0,200,50,500,15,16,630,200,8,0,0,0
U,20170427,0,200,50,500,15,16,660,200,6,0,0,0
U,20170427,0,200,50,500,15,16,690,200,6,0,0,0
U,20170427,0,200,50,500,15,16,720,200,6,0,0,0
U,20170427,0,200,50,500,15,128,0,200,0,0,1,0
U,20170428,0,200,50,500,15,16,0,200,0,0,4,82
U,20170428,0,200,50,500,15,16,150,200,8,1,0,0
U,20170428,0,200,50,500,15,16,180,200,8,0,0,0
U,20170428,0,200,50,500,15,16,210,200,9,0,0,0
U,20170428,0,200,50,500,15,16,240,200,0,8,0,0
U,20170428,0,200,50,500,15,16,270,200,0,7,0,0
U,20170428,0,200,50,500,15,16,300,200,0,11,0,0
U,20170428,0,200,50,500,15,16,330,200,0,10,1,0
U,20170428,0,200,50,500,15,16,360,200,0,11,0,0
U,20170428,0,200,50,500,15,16,390,200,0,3,0,0
U,20170428,0,200,50,500,15,16,420,200,0,3,0,0
U,20170428,0,200,50,500,15,16,450,200,0,3,0,0
U,20170428,0,200,50,500,15,16,480,200,0,2,0,0
U,20170428,0,200,50,500,15,16,510,200,0,1,1,0
U,20170428,70,200,50,500,15,16,70,200,0,0,1,83
U,20170428,70,200,50,500,15,16,150,200,9,0,0,0
U,20170428,70,200,50,500,15,16,180,200,11,0,0,0
U,20170428,70,200,50,500,15,16,210,200,10,0,0,0
U,20170428,70,200,50,500,15,16,240,200,0,9,0,0
U,20170428,70,200,50,500,15,16,270,200,0,12,0,0
U,20170428,70,200,50,500,15,16,300,200,0,9,0,0
U,20170428,70,200,50,500,15,16,330,200,0,11,1,0
U,20170428,70,200,50,500,15,16,360,200,0,10,0,0
U,20170428,140,200,50,500,15,16,140,200,0,0,0,70
